offer_id,token,position,pos_tag,token_count,label
391,$,28,zm,7926,
391,"3,817",29,dn0000,7927,
391,!,34,fat,7928,
391,Opción,36,np00000,7929,
391,de,43,sp000,7930,
391,hotel,46,nc0s000,7931,
391,4,52,dn0000,7932,
391,días,54,nc0p000,7933,
391,y,59,cc,7934,
391,3,29,z0,7935,
391,noches,63,nc0p000,7936,
391,con,70,sp000,7937,
391,desayunos,74,nc0p000,7938,
391,por,84,sp000,7939,
391,$,28,zm,7940,
391,"1,250",89,dn0000,7941,
391,p,37,np00000,7942,
391,/,96,fh,7943,
391,persona,97,nc0s000,7944,
391,(,105,nc0s000,7945,
391,hab,106,vaip000,7946,
391,doble,110,aq0000,7947,
391,),115,nc0s000,7948,
391,",",30,fc,7949,
391,$,28,nc0p000,7950,
391,"2,110",119,dn0000,7951,
391,todo,125,pi000000,7952,
391,incluido,130,aq0000,7953,
392,¡,0,faa,7954,
392,GDL,1,np00000,7955,
392,a,5,sp000,7956,
392,Chihuahua,7,np00000,7957,
392,–,17,fg,7958,
392,$,19,zm,7959,
392,935,20,dn0000,7960,
392,!,23,fat,7961,
392,Opción,25,np00000,7962,
392,de,32,sp000,7963,
392,hotel,35,nc0s000,7964,
392,5,22,dn0000,7965,
392,días,43,nc0p000,7966,
392,y,48,cc,7967,
392,4,50,z0,7968,
392,noches,52,nc0p000,7969,
392,por,59,sp000,7970,
392,$,19,zm,7971,
392,"1,762",64,dn0000,7972,
392,p,26,np00000,7973,
392,/,71,fh,7974,
392,persona,72,nc0s000,7975,
392,(,80,nc0s000,7976,
392,hab,81,vaip000,7977,
392,doble,85,aq0000,7978,
392,),90,nc0s000,7979,
393,¡,0,faa,7980,
393,CUN,1,np00000,7981,
393,a,5,sp000,7982,
393,Montreal,7,np00000,7983,
393,",",15,fc,7984,
393,Canadá,17,np00000,7985,
393,–,24,fg,7986,
393,$,26,zm,7987,
393,"5,124",27,dn0000,7988,
393,!,32,fat,7989,
393,Opción,34,np00000,7990,
393,de,41,sp000,7991,
393,hotel,44,nc0s000,7992,
393,6,50,dn0000,7993,
393,días,52,nc0p000,7994,
393,y,57,cc,7995,
393,5,27,dn0000,7996,
393,noches,61,nc0p000,7997,
393,por,68,sp000,7998,
393,$,26,zm,7999,
393,"2,770",73,dn0000,8000,
393,por,68,sp000,8001,
393,persona,83,nc0s000,8002,
393,(,91,nc0s000,8003,
393,hab,92,vaip000,8004,
393,doble,96,aq0000,8005,
393,),101,nc0s000,8006,
394,¡,0,faa,8007,
394,CDMX,1,np00000,8008,
394,a,6,sp000,8009,
394,Ciudad,8,np00000,8010,
394,del,15,sp000,8011,
394,Cabo,19,np00000,8012,
394,",",23,fc,8013,
394,Sudáfrica,25,np00000,8014,
394,$,36,zm,8015,
394,"14,953",37,z0,8016,
394,!,43,fat,8017,
394,Opción,45,np00000,8018,
394,de,15,sp000,8019,
394,hotel,55,nc0s000,8020,
394,6,61,dn0000,8021,
394,días,63,nc0p000,8022,
394,y,68,cc,8023,
394,5,41,dn0000,8024,
394,noches,72,nc0p000,8025,
394,por,79,sp000,8026,
394,$,36,nc0p000,8027,
394,"2,693",84,np00000,8028,
394,p,46,np00000,8029,
394,/,91,fh,8030,
394,persona,92,nc0s000,8031,
394,(,100,nc0s000,8032,
394,hab,101,vaip000,8033,
394,doble,105,aq0000,8034,
394,),110,nc0s000,8035,
395,¡,0,faa,8036,
395,CDMX,1,np00000,8037,
395,a,6,sp000,8038,
395,Chile,8,np00000,8039,
395,+,14,cc,8040,
395,Argentina,16,np00000,8041,
395,$,26,zm,8042,
395,"11,044",27,dn0000,8043,
395,!,33,fat,8044,
395,(,35,z0,8045,
395,Y,36,cc,8046,
395,por,38,sp000,8047,
395,sólo,42,rg,8048,
395,$,26,nc0p000,8049,
395,"3,367",48,dn0000,8050,
395,agrega,54,vmip000,8051,
395,8,61,dn0000,8052,
395,noches,63,nc0p000,8053,
395,de,70,sp000,8054,
395,hospedaje,73,nc0s000,8055,
395,),82,nc0s000,8056,
396,¡,0,faa,8057,
396,CDMX,1,np00000,8058,
396,a,6,sp000,8059,
396,Chile,8,np00000,8060,
396,$,14,zm,8061,
396,"9,387",15,dn0000,8062,
396,!,20,fat,8063,
396,(,22,z0,8064,
396,Y,23,cc,8065,
396,por,25,sp000,8066,
396,sólo,29,rg,8067,
396,$,14,nc0p000,8068,
396,"4,799",35,z0,8069,
396,agrega,41,vmip000,8070,
396,9,15,dn0000,8071,
396,noches,50,nc0p000,8072,
396,de,57,sp000,8073,
396,hospedaje,60,nc0s000,8074,
396,),69,nc0s000,8075,
397,Sin,0,sp000,8076,
397,pasar,4,vmn0000,8077,
397,Estados,10,nc0p000,8078,
397,Unidos,18,np00000,8079,
397,¡,25,faa,8080,
397,Todo,26,di0000,8081,
397,México,31,np00000,8082,
397,a,5,sp000,8083,
397,París,40,np00000,8084,
397,🇫🇷,46,np00000,8085,
397,"15,524",48,z0,8086,
397,!,54,fat,8087,
397,Opción,56,np00000,8088,
397,de,63,sp000,8089,
397,hostal,66,nc0s000,8090,
397,6,73,z0,8091,
397,noches,75,nc0p000,8092,
397,por,82,sp000,8093,
397,$,86,zm,8094,
397,"3,175",87,dn0000,8095,
397,con,93,sp000,8096,
397,desayunos,97,nc0p000,8097,
398,¡,0,faa,8098,
398,Todo,1,di0000,8099,
398,México,6,np00000,8100,
398,a,13,sp000,8101,
398,San,15,np00000,8102,
398,José,19,np00000,8103,
398,",",23,fc,8104,
398,Costa,25,np00000,8105,
398,Rica,31,np00000,8106,
398,$,37,zm,8107,
398,"4,545",38,dn0000,8108,
398,!,43,fat,8109,
398,Opción,45,np00000,8110,
398,de,52,sp000,8111,
398,hotel,55,nc0s000,8112,
398,4,38,dn0000,8113,
398,días,63,nc0p000,8114,
398,y,68,cc,8115,
398,3,70,z0,8116,
398,noches,72,nc0p000,8117,
398,en,79,sp000,8118,
398,puente,82,nc0s000,8119,
398,por,89,sp000,8120,
398,$,37,zm,8121,
398,"1,387",94,dn0000,8122,
398,p,46,np00000,8123,
398,/,101,fh,8124,
398,persona,102,nc0s000,8125,
398,con,110,sp000,8126,
398,desayunos,114,nc0p000,8127,
398,(,124,nc0s000,8128,
398,hab,125,vaip000,8129,
398,doble,129,aq0000,8130,
398,),134,nc0s000,8131,
399,¡,0,faa,8132,
399,Los,1,da0000,8133,
399,Cabos,5,np00000,8134,
399,",",10,fc,8135,
399,CDMX,12,np00000,8136,
399,y,17,cc,8137,
399,GDL,19,np00000,8138,
399,a,6,sp000,8139,
399,Tailandia,25,np00000,8140,
399,$,35,zm,8141,
399,"11,670",36,dn0000,8142,
399,!,42,fat,8143,
399,(,44,z0,8144,
399,Por,45,sp000,8145,
399,$,35,zm,8146,
399,"1,496",50,dn0000,8147,
399,por,56,sp000,8148,
399,persona,60,nc0s000,8149,
399,agrega,68,vmip000,8150,
399,9,53,dn0000,8151,
399,noches,77,nc0p000,8152,
399,de,84,sp000,8153,
399,hotel,87,nc0s000,8154,
399,",",10,fc,8155,
399,habitación,94,nc0s000,8156,
399,doble,105,aq0000,8157,
399,),110,nc0s000,8158,
400,¡,0,faa,8159,n
400,GDL,1,np00000,8160,o
400,a,5,sp000,8161,s
400,Los,7,da0000,8162,d
400,Cabos,11,np00000,8163,d
400,–,17,fg,8164,n
400,$,19,zm,8165,n
400,"1,096",20,dn0000,8166,p
400,!,25,fat,8167,n
400,Opción,27,np00000,8168,n
400,de,34,sp000,8169,n
400,hotel,37,nc0s000,8170,n
400,6,24,dn0000,8171,n
400,días,45,nc0p000,8172,n
400,y,50,cc,8173,n
400,5,52,dn0000,8174,n
400,noches,54,nc0p000,8175,n
400,por,61,sp000,8176,n
400,$,19,zm,8177,n
400,"2,624",66,dn0000,8178,n
400,p,28,np00000,8179,n
400,/,73,fh,8180,n
400,persona,74,nc0s000,8181,n
400,(,82,nc0s000,8182,n
400,hab,83,vaip000,8183,n
400,doble,87,aq0000,8184,n
400,),92,nc0s000,8185,n
401,¡,0,faa,8186,n
401,CUN,1,np00000,8187,o
401,a,5,sp000,8188,s
401,Bogotá,7,np00000,8189,d
401,",",13,fc,8190,d
401,Colombia,15,np00000,8191,d
401,–,24,fg,8192,n
401,$,26,zm,8193,n
401,"3,860",27,dn0000,8194,p
401,!,32,fat,8195,n
401,Opción,34,np00000,8196,n
401,de,41,sp000,8197,n
401,hotel,44,nc0s000,8198,n
401,5,50,dn0000,8199,n
401,días,52,nc0p000,8200,n
401,y,57,cc,8201,n
401,4,59,z0,8202,n
401,noches,61,nc0p000,8203,n
401,por,68,sp000,8204,n
401,$,26,zm,8205,n
401,858,73,dn0000,8206,n
401,p,35,np00000,8207,n
401,/,78,fh,8208,n
401,persona,79,nc0s000,8209,n
401,con,87,sp000,8210,n
401,desayunos,91,nc0p000,8211,n
401,(,101,nc0s000,8212,n
401,hab,102,vaip000,8213,n
401,doble,106,aq0000,8214,n
401,),111,nc0s000,8215,n
401,.,112,fp,8216,n
401,Hostal,114,np00000,8217,n
401,con,87,sp000,8218,n
401,desayunos,91,nc0p000,8219,n
401,por,68,sp000,8220,n
401,$,26,zm,8221,n
401,634,140,dn0000,8222,n
402,¡,0,faa,8223,n
402,CDMX,1,np00000,8224,o
402,a,6,sp000,8225,s
402,Yukón,8,np00000,8226,d
402,$,14,zm,8227,n
402,"8,007",15,dn0000,8228,p
402,!,20,fat,8229,n
402,(,22,z0,8230,n
402,Y,8,cc,8231,n
402,por,25,sp000,8232,n
402,sólo,29,rg,8233,n
402,$,14,nc0p000,8234,n
402,"2,860",35,dn0000,8235,n
402,agrega,41,vmip000,8236,n
402,3,48,dn0000,8237,n
402,noches,50,nc0p000,8238,n
402,de,57,sp000,8239,n
402,hospedaje,60,nc0s000,8240,n
402,),69,nc0s000,8241,n
403,¡,0,faa,8242,n
403,CDMX,1,np00000,8243,o
403,a,6,sp000,8244,s
403,Québec,8,np00000,8245,d
403,$,15,zm,8246,n
403,"7,133",16,dn0000,8247,p
403,!,21,fat,8248,n
403,(,23,z0,8249,n
403,Y,24,cc,8250,n
403,por,26,sp000,8251,n
403,sólo,30,rg,8252,n
403,$,15,nc0p000,8253,n
403,"3,431",36,dn0000,8254,n
403,agrega,42,vmip000,8255,n
403,6,49,dn0000,8256,n
403,noches,51,nc0p000,8257,n
403,de,58,sp000,8258,n
403,hospedaje,61,nc0s000,8259,n
403,),70,nc0s000,8260,n
404,¡,0,faa,8261,n
404,CDMX,1,np00000,8262,o
404,a,6,sp000,8263,s
404,Japón,8,np00000,8264,d
404,$,14,zm,8265,n
404,"16,670",15,dn0000,8266,p
404,!,21,fat,8267,n
404,(,23,z0,8268,n
404,Y,24,cc,8269,n
404,por,26,sp000,8270,n
404,sólo,30,rg,8271,n
404,$,14,nc0p000,8272,n
404,"4,568",36,dn0000,8273,n
404,agrega,42,vmip000,8274,n
404,10,49,dn0000,8275,n
404,noches,52,nc0p000,8276,n
404,de,59,sp000,8277,n
404,hospedaje,62,nc0s000,8278,n
404,),71,nc0s000,8279,n
405,¡,0,faa,8280,
405,CDMX,1,np00000,8281,
405,a,6,sp000,8282,
405,Buenos,8,np00000,8283,
405,Aires,15,np00000,8284,
405,",",20,fc,8285,
405,Argentina,22,np00000,8286,
405,–,32,fg,8287,
405,$,34,zm,8288,
405,"12,999",35,z0,8289,
405,!,41,fat,8290,
405,Opción,43,np00000,8291,
405,de,50,sp000,8292,
405,hotel,53,nc0s000,8293,
405,8,59,dn0000,8294,
405,días,61,nc0p000,8295,
405,y,66,cc,8296,
405,7,68,z0,8297,
405,noches,70,nc0p000,8298,
405,por,77,sp000,8299,
405,$,34,zm,8300,
405,"2,671",82,dn0000,8301,
405,por,77,sp000,8302,
405,persona,92,nc0s000,8303,
405,(,100,nc0s000,8304,
405,hab,101,vaip000,8305,
405,doble,105,aq0000,8306,
405,),110,nc0s000,8307,
406,¡,0,faa,8308,
406,GDL,1,np00000,8309,
406,a,5,sp000,8310,
406,Alaska,7,np00000,8311,
406,$,14,zm,8312,
406,"6,725",15,dn0000,8313,
406,!,20,fat,8314,
406,(,22,z0,8315,
406,Y,23,cc,8316,
406,por,25,sp000,8317,
406,$,14,zm,8318,
406,"4,620",30,dn0000,8319,
406,agrega,36,vmip000,8320,
406,7,17,dn0000,8321,
406,noches,45,nc0p000,8322,
406,de,52,sp000,8323,
406,hospedaje,55,nc0s000,8324,
406,),64,nc0s000,8325,
407,¡,0,faa,8326,
407,CUN,1,np00000,8327,
407,a,5,sp000,8328,
407,Reikiavik,7,np00000,8329,
407,",",16,fc,8330,
407,Islandia,18,np00000,8331,
407,–,27,fg,8332,
407,$,29,zm,8333,
407,"12,838",30,dn0000,8334,
407,!,36,fat,8335,
407,Opción,38,np00000,8336,
407,de,45,sp000,8337,
407,hostal,48,nc0s000,8338,
407,10,55,z0,8339,
407,días,58,nc0p000,8340,
407,",",16,fc,8341,
407,9,64,z0,8342,
407,noches,66,nc0p000,8343,
407,por,73,sp000,8344,
407,$,29,zm,8345,
407,"6,017",78,dn0000,8346,
408,¡,0,faa,8347,
408,CDMX,1,np00000,8348,
408,y,6,cc,8349,
408,GDL,8,np00000,8350,
408,a,12,sp000,8351,
408,Busan,14,np00000,8352,
408,",",19,fc,8353,
408,Corea,21,np00000,8354,
408,–,27,fg,8355,
408,$,29,zm,8356,
408,"12,827",30,dn0000,8357,
408,!,36,fat,8358,
408,Opción,38,np00000,8359,
408,de,45,sp000,8360,
408,hotel,48,nc0s000,8361,
408,9,54,dn0000,8362,
408,días,56,nc0p000,8363,
408,y,6,cc,8364,
408,8,33,w,8365,
408,noches,65,nc0p000,8366,
408,por,72,sp000,8367,
408,$,29,zm,8368,
408,"3,550",77,dn0000,8369,
408,p,39,np00000,8370,
408,/,84,fh,8371,
408,persona,85,nc0s000,8372,
408,(,93,nc0s000,8373,
408,hab,94,vaip000,8374,
408,doble,98,aq0000,8375,
408,),103,nc0s000,8376,
409,¡,0,faa,8377,
409,CDMX,1,np00000,8378,
409,a,6,sp000,8379,
409,Namibia,8,np00000,8380,
409,+,16,cc,8381,
409,Sudáfrica,18,np00000,8382,
409,$,28,zm,8383,
409,"18,040",29,dn0000,8384,
409,!,35,fat,8385,
409,(,37,z0,8386,
409,Y,38,cc,8387,
409,por,40,sp000,8388,
409,sólo,44,rg,8389,
409,$,28,nc0p000,8390,
409,"6,482",50,dn0000,8391,
409,agrega,56,vmip000,8392,
409,14,63,dn0000,8393,
409,noches,66,nc0p000,8394,
409,de,73,sp000,8395,
409,Hotel,76,np00000,8396,
409,),81,f0,8397,
410,¡,0,faa,8398,
410,N,1,np00000,8399,
410,.,2,fp,8400,
410,Zelanda,4,np00000,8401,
410,+,12,cc,8402,
410,Australia,14,np00000,8403,
410,$,24,zm,8404,
410,"17,668",25,dn0000,8405,
410,!,31,fat,8406,
410,(,33,z0,8407,
410,Y,34,cc,8408,
410,por,36,sp000,8409,
410,sólo,40,rg,8410,
410,$,24,nc0p000,8411,
410,"6,563",46,dn0000,8412,
410,agrega,52,vmip000,8413,
410,10,59,dn0000,8414,
410,noches,62,nc0p000,8415,
410,de,69,sp000,8416,
410,hospedaje,72,nc0s000,8417,
410,),81,nc0s000,8418,
411,¡,0,faa,8419,
411,LA,1,pp000000,8420,
411,a,4,sp000,8421,
411,Bali,6,np00000,8422,
411,",",10,fc,8423,
411,Indonesia,12,np00000,8424,
411,–,22,fg,8425,
411,$,24,zm,8426,
411,"8,258",25,dn0000,8427,
411,!,30,fat,8428,
411,Opción,32,np00000,8429,
411,de,39,sp000,8430,
411,hotel,42,nc0s000,8431,
411,4,48,dn0000,8432,
411,estrellas,50,nc0p000,8433,
411,",",10,fc,8434,
411,10,61,dn0000,8435,
411,días,64,nc0p000,8436,
411,y,69,cc,8437,
411,9,71,z0,8438,
411,noches,73,nc0p000,8439,
411,por,80,sp000,8440,
411,$,24,zm,8441,
411,"2,304",85,dn0000,8442,
411,por,80,sp000,8443,
411,persona,95,nc0s000,8444,
411,(,103,nc0s000,8445,
411,hab,104,vaip000,8446,
411,doble,108,aq0000,8447,
411,),113,nc0s000,8448,
412,¡,0,faa,8449,
412,Viaja,1,vmm0000,8450,
412,en,7,sp000,8451,
412,autobús,10,nc0s000,8452,
412,!,17,fat,8453,
412,CDMX,19,np00000,8454,
412,a,3,sp000,8455,
412,Oaxaca,26,np00000,8456,
412,–,33,fg,8457,
412,$,35,zm,8458,
412,736,36,z0,8459,
412,.,39,fp,8460,
412,Opción,41,nc0s000,8461,
412,de,48,sp000,8462,
412,hotel,51,nc0s000,8463,
412,9,57,dn0000,8464,
412,días,59,nc0p000,8465,
412,",",63,fc,8466,
412,8,65,dn0000,8467,
412,noches,67,nc0p000,8468,
412,por,74,sp000,8469,
412,$,35,zm,8470,
412,"1,778",79,dn0000,8471,
412,p,42,np00000,8472,
412,/,86,fh,8473,
412,persona,87,nc0s000,8474,
412,(,95,nc0s000,8475,
412,hab,96,vaip000,8476,
412,doble,100,aq0000,8477,
412,),105,nc0s000,8478,
413,¡,0,faa,8479,
413,CDMX,1,np00000,8480,
413,a,6,sp000,8481,
413,Vancouver,8,np00000,8482,
413,$,18,zm,8483,
413,"4,721",19,dn0000,8484,
413,!,24,fat,8485,
413,(,26,nc0s000,8486,
413,Directos,27,aq0000,8487,
413,),35,nc0s000,8488,
414,¡,0,faa,8489,
414,CDMX,1,np00000,8490,
414,a,6,sp000,8491,
414,Túnez,8,np00000,8492,
414,–,14,fg,8493,
414,$,16,zm,8494,
414,"15,121",17,dn0000,8495,
414,!,23,fat,8496,
414,Opción,25,np00000,8497,
414,de,32,sp000,8498,
414,hotel,35,nc0s000,8499,
414,7,41,dn0000,8500,
414,días,43,nc0p000,8501,
414,y,48,cc,8502,
414,6,50,z0,8503,
414,noches,52,nc0p000,8504,
414,por,59,sp000,8505,
414,$,16,zm,8506,
414,"2,298",64,dn0000,8507,
414,p,26,np00000,8508,
414,/,71,fh,8509,
414,persona,72,nc0s000,8510,
414,(,80,nc0s000,8511,
414,hab,81,vaip000,8512,
414,doble,85,aq0000,8513,
414,),90,nc0s000,8514,
415,¡,0,faa,8515,
415,CDMX,1,np00000,8516,
415,a,6,sp000,8517,
415,Toronto,8,np00000,8518,
415,–,16,fg,8519,
415,$,18,zm,8520,
415,"5,693",19,dn0000,8521,
415,!,24,fat,8522,
415,Opción,26,np00000,8523,
415,de,33,sp000,8524,
415,guesthouse,36,aq0000,8525,
415,7,47,z0,8526,
415,días,49,nc0p000,8527,
415,y,54,cc,8528,
415,6,21,z0,8529,
415,noches,58,nc0p000,8530,
415,por,65,sp000,8531,
415,$,18,zm,8532,
415,"4,469",70,z0,8533,
415,p,27,np00000,8534,
415,/,77,fh,8535,
415,persona,78,nc0s000,8536,
415,(,86,nc0s000,8537,
415,hab,87,vaip000,8538,
415,doble,91,aq0000,8539,
415,),96,nc0s000,8540,
416,¡,0,faa,8541,
416,CDMX,1,np00000,8542,
416,a,6,sp000,8543,
416,Santiago,8,np00000,8544,
416,",",16,fc,8545,
416,Chile,18,np00000,8546,
416,🇨🇱,24,z0,8547,
416,$,27,zm,8548,
416,"10,155",28,dn0000,8549,
416,!,34,fat,8550,
416,Opción,36,np00000,8551,
416,de,43,sp000,8552,
416,hotel,46,nc0s000,8553,
416,8,52,dn0000,8554,
416,días,54,nc0p000,8555,
416,y,59,cc,8556,
416,7,61,z0,8557,
416,noches,63,nc0p000,8558,
416,por,70,sp000,8559,
416,$,27,nc0p000,8560,
416,"3,620",75,z0,8561,
416,p,37,np00000,8562,
416,/,82,fh,8563,
416,persona,83,nc0s000,8564,
416,c,38,np00000,8565,
416,/,82,fh,8566,
416,desayunos,93,aq0000,8567,
416,(,103,nc0s000,8568,
416,hab,104,vaip000,8569,
416,doble,108,aq0000,8570,
416,),113,nc0s000,8571,
417,¡,0,faa,8572,
417,CDMX,1,np00000,8573,
417,a,6,sp000,8574,
417,Kiev,8,np00000,8575,
417,",",12,fc,8576,
417,Ucrania,14,np00000,8577,
417,–,22,fg,8578,
417,$,24,zm,8579,
417,"15,033",25,dn0000,8580,
417,!,31,fat,8581,
417,Opción,33,np00000,8582,
417,de,40,sp000,8583,
417,hotel,43,nc0s000,8584,
417,7,49,dn0000,8585,
417,días,51,nc0p000,8586,
417,y,56,cc,8587,
417,6,58,z0,8588,
417,noches,60,nc0p000,8589,
417,por,67,sp000,8590,
417,$,24,zm,8591,
417,"2,720",72,dn0000,8592,
417,por,67,sp000,8593,
417,persona,82,nc0s000,8594,
417,(,90,nc0s000,8595,
417,hab,91,vaip000,8596,
417,doble,95,aq0000,8597,
417,),100,nc0s000,8598,
418,¡,0,faa,8599,
418,CDMX,1,np00000,8600,
418,a,6,sp000,8601,
418,Cusco,8,np00000,8602,
418,",",13,fc,8603,
418,Perú,15,np00000,8604,
418,–,20,fg,8605,
418,$,22,zm,8606,
418,"7,331",23,dn0000,8607,
418,!,28,fat,8608,
418,Opción,30,np00000,8609,
418,de,37,sp000,8610,
418,hotel,40,nc0s000,8611,
418,8,46,dn0000,8612,
418,días,48,nc0p000,8613,
418,y,53,cc,8614,
418,7,23,z0,8615,
418,noches,57,nc0p000,8616,
418,por,64,sp000,8617,
418,$,22,zm,8618,
418,"2,375",69,dn0000,8619,
418,por,64,sp000,8620,
418,persona,79,nc0s000,8621,
418,(,87,nc0s000,8622,
418,hab,88,vaip000,8623,
418,doble,92,aq0000,8624,
418,),97,nc0s000,8625,
418,con,99,sp000,8626,
418,desayunos,103,nc0p000,8627,
418,),97,nc0s000,8628,
419,¡,0,faa,8629,
419,LA,1,pp000000,8630,
419,a,4,sp000,8631,
419,Tokio,6,np00000,8632,
419,",",11,fc,8633,
419,Japón,13,np00000,8634,
419,–,19,fg,8635,
419,$,21,zm,8636,
419,"8,931",22,dn0000,8637,
419,!,27,fat,8638,
419,Opción,29,np00000,8639,
419,de,36,sp000,8640,
419,hostal,39,nc0s000,8641,
419,8,22,dn0000,8642,
419,días,48,nc0p000,8643,
419,y,53,cc,8644,
419,7,55,z0,8645,
419,noches,57,nc0p000,8646,
419,por,64,sp000,8647,
419,$,21,zm,8648,
419,"2,858",69,dn0000,8649,
419,con,75,sp000,8650,
419,desayunos,79,nc0p000,8651,
420,¡,0,faa,8652,
420,CUN,1,np00000,8653,
420,a,5,sp000,8654,
420,Inglaterra,7,np00000,8655,
420,$,18,zm,8656,
420,"9,663",19,dn0000,8657,
420,!,24,fat,8658,
420,(,26,z0,8659,
420,Y,27,cc,8660,
420,por,29,sp000,8661,
420,sólo,33,rg,8662,
420,$,18,nc0p000,8663,
420,"2,787",39,dn0000,8664,
420,agrega,45,vmip000,8665,
420,6,21,dn0000,8666,
420,noches,54,nc0p000,8667,
420,de,61,sp000,8668,
420,hospedaje,64,nc0s000,8669,
420,),73,nc0s000,8670,
421,¡,0,faa,8671,
421,CDMX,1,np00000,8672,
421,a,6,sp000,8673,
421,Yellowknife,8,np00000,8674,
421,$,20,zm,8675,
421,"6,499",21,dn0000,8676,
421,!,26,fat,8677,
421,(,28,z0,8678,
421,Y,8,cc,8679,
421,por,31,sp000,8680,
421,sólo,35,rg,8681,
421,$,20,nc0p000,8682,
421,"6,182",41,dn0000,8683,
421,agrega,47,vmip000,8684,
421,6,21,dn0000,8685,
421,noches,56,nc0p000,8686,
421,de,63,sp000,8687,
421,hospedaje,66,nc0s000,8688,
421,),75,nc0s000,8689,
422,¡,0,faa,8690,
422,CDMX,1,np00000,8691,
422,a,6,sp000,8692,
422,Madrid,8,np00000,8693,
422,–,15,fg,8694,
422,$,17,zm,8695,
422,"14,599",18,z0,8696,
422,!,24,fat,8697,
422,Opción,26,np00000,8698,
422,de,33,sp000,8699,
422,hostal,36,nc0s000,8700,
422,8,43,dn0000,8701,
422,días,45,nc0p000,8702,
422,y,50,cc,8703,
422,7,52,z0,8704,
422,noches,54,nc0p000,8705,
422,por,61,sp000,8706,
422,$,17,zm,8707,
422,"2,455",66,dn0000,8708,
422,p,27,np00000,8709,
422,/,73,fh,8710,
422,persona,74,nc0s000,8711,
423,¡,0,faa,8712,
423,Toronto,1,np00000,8713,
423,a,9,sp000,8714,
423,París,11,np00000,8715,
423,$,17,zm,8716,
423,"5,865",18,dn0000,8717,
423,!,23,fat,8718,
423,(,25,z0,8719,
423,Y,26,cc,8720,
423,por,28,sp000,8721,
423,sólo,32,rg,8722,
423,$,17,nc0p000,8723,
423,"3,510",38,dn0000,8724,
423,agrega,44,vmip000,8725,
423,7,51,dn0000,8726,
423,noches,53,nc0p000,8727,
423,de,60,sp000,8728,
423,hospedaje,63,nc0s000,8729,
423,),72,nc0s000,8730,
424,¡,0,faa,8731,
424,NYC,1,np00000,8732,
424,a,5,sp000,8733,
424,Irlanda,7,np00000,8734,
424,del,15,sp000,8735,
424,Norte,19,np00000,8736,
424,$,25,zm,8737,
424,"5,071",26,dn0000,8738,
424,!,31,fat,8739,
424,(,33,z0,8740,
424,Y,2,cc,8741,
424,por,36,sp000,8742,
424,sólo,40,rg,8743,
424,$,25,nc0p000,8744,
424,"5,513",46,dn0000,8745,
424,adicionales,52,aq0000,8746,
424,agrega,64,vmip000,8747,
424,7,29,dn0000,8748,
424,noches,73,nc0p000,8749,
424,de,15,sp000,8750,
424,hospedaje,83,nc0s000,8751,
424,),92,nc0s000,8752,
425,¡,0,faa,8753,
425,CUN,1,np00000,8754,
425,y,5,cc,8755,
425,CDMX,7,np00000,8756,
425,a,12,sp000,8757,
425,Moscú,14,np00000,8758,
425,",",19,fc,8759,
425,Rusia,21,np00000,8760,
425,–,27,fg,8761,
425,$,29,zm,8762,
425,"13,924",30,z0,8763,
425,!,36,fat,8764,
425,Opción,38,np00000,8765,
425,de,45,sp000,8766,
425,hotel,48,nc0s000,8767,
425,9,33,dn0000,8768,
425,días,56,nc0p000,8769,
425,y,5,cc,8770,
425,8,63,w,8771,
425,noches,65,nc0p000,8772,
425,por,72,sp000,8773,
425,$,29,zm,8774,
425,"3,808",77,dn0000,8775,
425,p,39,np00000,8776,
425,/,84,fh,8777,
425,persona,85,nc0s000,8778,
425,(,93,nc0s000,8779,
425,hab,94,vaip000,8780,
425,doble,98,aq0000,8781,
425,),103,nc0s000,8782,
426,¡,0,faa,8783,
426,CUN,1,np00000,8784,
426,a,5,sp000,8785,
426,La,7,da0000,8786,
426,Habana,10,np00000,8787,
426,–,17,fg,8788,
426,$,19,zm,8789,
426,"2,965",20,dn0000,8790,
426,!,25,fat,8791,
426,Opción,27,np00000,8792,
426,de,34,sp000,8793,
426,hotel,37,nc0s000,8794,
426,4,43,dn0000,8795,
426,días,45,nc0p000,8796,
426,y,50,cc,8797,
426,3,52,dn0000,8798,
426,noches,54,nc0p000,8799,
426,todo,61,di0000,8800,
426,incluido,66,vmp0000,8801,
426,por,75,sp000,8802,
426,$,19,nc0p000,8803,
426,"3,523",80,np00000,8804,
426,p,28,np00000,8805,
426,/,87,fh,8806,
426,persona,88,nc0s000,8807,
426,(,96,nc0s000,8808,
426,hab,97,vaip000,8809,
426,doble,101,aq0000,8810,
426,),106,nc0s000,8811,
427,¡,0,faa,8812,
427,CDMX,1,np00000,8813,
427,a,6,sp000,8814,
427,Río,8,np00000,8815,
427,de,12,sp000,8816,
427,Janeiro,15,np00000,8817,
427,$,23,zm,8818,
427,"10,513",24,dn0000,8819,
427,!,30,fat,8820,
427,Opción,32,np00000,8821,
427,de,12,sp000,8822,
427,hotel,42,nc0s000,8823,
427,10,24,dn0000,8824,
427,días,51,nc0p000,8825,
427,",",26,fc,8826,
427,9,57,z0,8827,
427,noches,59,nc0p000,8828,
427,por,66,sp000,8829,
427,$,23,nc0p000,8830,
427,"3,314",71,z0,8831,
427,p,33,np00000,8832,
427,/,78,fh,8833,
427,persona,79,nc0s000,8834,
